Date,CMG,DPZ,MCD,SBUX,TGT
2023-04-10,33.831199645996094,317.06939697265625,266.28521728515625,97.88216400146484,153.2242431640625
2023-04-11,34.28120040893555,319.6947326660156,266.9420471191406,98.8166732788086,153.75010681152344
2023-04-12,33.915401458740234,313.9247741699219,267.7114562988281,98.68585205078125,148.2467041015625
2023-04-13,34.3577995300293,319.8486328125,271.24908447265625,99.98482513427734,148.02914428710938
2023-04-14,34.76599884033203,317.7137756347656,271.1646728515625,100.43340301513672,145.97105407714844
2023-04-17,35.5,317.2521667480469,271.4742736816406,101.2184066772461,147.51234436035156
2023-04-18,35.56919860839844,314.1748046875,272.9756774902344,100.84459686279297,147.24032592773438
2023-04-19,36.099998474121094,313.17462158203125,273.3134460449219,100.14370727539062,147.34005737304688
2023-04-20,35.96799850463867,310.5204772949219,273.06011962890625,100.04090118408203,145.3182373046875
2023-04-21,36.0,317.84832763671875,274.0547180175781,101.10626220703125,147.04087829589844
2023-04-24,35.93939971923828,317.6079406738281,275.12451171875,102.13423156738281,148.63661193847656
2023-04-25,35.599998474121094,316.9924621582031,273.5386657714844,102.18095397949219,142.89749145507812
2023-04-26,40.196998596191406,326.0321350097656,271.8965148925781,104.17150115966797,140.93910217285156
2023-04-27,40.72520065307617,304.9813232421875,276.55078125,105.36769104003906,143.38706970214844
2023-04-28,41.35240173339844,305.29864501953125,277.5172119140625,106.80686950683594,143.0244140625
2023-05-01,40.78559875488281,299.31719970703125,279.23443603515625,107.05918884277344,142.45321655273438
2023-05-02,41.079200744628906,299.64410400390625,279.6942138671875,106.96572875976562,141.18392944335938
2023-05-03,41.16239929199219,302.78875732421875,277.0198974609375,97.15321350097656,140.1412811279297
2023-05-04,40.67020034790039,299.4710388183594,276.9635925292969,97.86344909667969,138.2916717529297
2023-05-05,40.56420135498047,299.18243408203125,278.3148498535156,100.19042205810547,141.7097625732422
2023-05-08,40.65679931640625,297.095703125,278.3993225097656,100.1530532836914,141.89111328125
2023-05-09,40.6531982421875,296.8072509765625,278.3711242675781,99.7231674194336,142.7252197265625
2023-05-10,41.0968017578125,295.1242980957031,278.2867431640625,99.96614837646484,143.00628662109375
2023-05-11,41.16999816894531,295.1626892089844,276.616455078125,99.20539855957031,144.0398406982422
2023-05-12,40.912601470947266,295.787841796875,277.8831787109375,99.66561126708984,143.24203491210938
2023-05-15,40.94240188598633,296.0474853515625,277.6579895019531,100.15396881103516,145.58119201660156
2023-05-16,41.004398345947266,290.2775573730469,276.015869140625,98.87667846679688,143.22616577148438
2023-05-17,41.24020004272461,293.3548278808594,275.368408203125,99.26175689697266,146.92298889160156
2023-05-18,41.91740036010742,299.4229431152344,275.92205810546875,100.57659912109375,140.73422241210938
2023-05-19,42.1244010925293,300.48077392578125,277.32958984375,99.09269714355469,138.99998474121094
2023-05-22,42.03879928588867,297.06683349609375,271.5118408203125,96.6414566040039,138.66221618652344
2023-05-23,40.94020080566406,292.6240234375,268.7154846191406,94.23715209960938,134.3264617919922
2023-05-24,41.0614013671875,295.0376892089844,268.2932434082031,93.55155181884766,130.62051391601562
2023-05-25,41.15800094604492,292.8259582519531,267.9179382324219,92.45271301269531,128.4754638671875
2023-05-26,41.4203987121582,288.3349609375,268.4058532714844,92.53721618652344,126.81414794921875
2023-05-30,41.42559814453125,280.218505859375,267.3548889160156,91.8046875,122.16805267333984
2023-05-31,41.52980041503906,278.7375793457031,267.533203125,91.70135498046875,119.5118408203125
2023-06-01,41.64659881591797,285.296142578125,270.1230773925781,91.58865356445312,119.7217788696289
2023-06-02,41.244598388671875,291.566162109375,273.4813232421875,93.44823455810547,121.60211181640625
2023-06-05,41.48759841918945,286.4116516113281,272.0851745605469,93.85208892822266,119.21061706542969
2023-06-06,41.16239929199219,286.3250427246094,268.4156494140625,92.24610137939453,121.12749481201172
2023-06-07,40.45800018310547,286.1519775390625,265.9252624511719,91.96434020996094,120.26032257080078
2023-06-08,40.464599609375,288.4023132324219,269.58538818359375,93.1195297241211,119.82218933105469
2023-06-09,40.81100082397461,286.64239501953125,270.53814697265625,92.00189971923828,115.91543579101562
2023-06-12,41.273399353027344,290.28717041015625,272.2172546386719,92.47148895263672,115.44992065429688
2023-06-13,41.31460189819336,290.3160400390625,272.1983642578125,93.22284698486328,117.49456787109375
2023-06-14,41.2234001159668,295.1822509765625,272.0946044921875,94.53768920898438,121.61125946044922
2023-06-15,41.033199310302734,314.2418518066406,276.0283203125,95.21389770507812,125.81922912597656
2023-06-16,40.65840148925781,319.98675537109375,277.05657958984375,95.67410278320312,122.14066314697266
2023-06-20,40.99599838256836,314.3191223144531,276.4339599609375,95.11058044433594,121.14574432373047
2023-06-21,41.489601135253906,311.9728088378906,277.830078125,95.67410278320312,121.60211181640625
2023-06-22,41.010398864746094,309.9742126464844,276.6791687011719,94.71612548828125,120.84452056884766
2023-06-23,40.873600006103516,305.8996887207031,273.4813232421875,92.35877990722656,120.3333511352539
2023-06-26,40.64619827270508,308.2362365722656,272.70782470703125,92.2554931640625,122.77051544189453
2023-06-27,41.334598541259766,313.7301330566406,274.7925720214844,92.71568298339844,120.95404815673828
2023-06-28,42.02980041503906,314.2998352050781,275.2076110839844,92.61236572265625,120.91752624511719
2023-06-29,42.21200180053711,319.3302307128906,277.78289794921875,92.67810821533203,121.31915283203125
2023-06-30,42.779998779296875,325.3743896484375,281.4996337890625,93.03498840332031,120.3972396850586
2023-07-03,42.47079849243164,325.0558166503906,278.1319274902344,93.1195297241211,123.09911346435547
2023-07-05,42.41419982910156,323.41436767578125,280.0752258300781,92.47148895263672,120.9905776977539
2023-07-06,41.867401123046875,322.40057373046875,278.2074279785156,90.34895324707031,119.42967987060547
2023-07-07,41.549198150634766,329.9028015136719,275.5472412109375,90.20807647705078,118.70858764648438
2023-07-10,41.86180114746094,335.435302734375,277.8017578125,93.10074615478516,120.25120544433594
2023-07-11,41.06560134887695,337.7332458496094,278.03759765625,94.00233459472656,121.75730895996094
2023-07-12,41.52000045776367,375.19580078125,278.8582763671875,94.98849487304688,121.31915283203125
2023-07-13,40.97719955444336,373.53515625,278.4903564453125,95.4205093383789,121.23702239990234
2023-07-14,41.119598388671875,371.40130615234375,278.226318359375,95.42991638183594,119.5027084350586
2023-07-17,42.550201416015625,376.3062438964844,277.98101806640625,94.79125213623047,118.67205810546875
2023-07-18,43.06399917602539,378.768310546875,277.1697082519531,94.63160705566406,119.40231323242188
2023-07-19,42.78260040283203,378.806884765625,277.4621887207031,95.63653564453125,121.12749481201172
2023-07-20,41.89419937133789,374.4620361328125,280.29217529296875,94.74429321289062,122.89828491210938
2023-07-21,41.97740173339844,372.1544189453125,278.8582763671875,96.56629943847656,122.38711547851562
2023-07-24,41.6598014831543,372.5985412597656,278.5753173828125,96.52873992919922,123.60113525390625
2023-07-25,41.8468017578125,383.3642272949219,275.79241943359375,96.66022491455078,121.94898986816406
2023-07-26,41.757198333740234,387.52569580078125,275.217041015625,95.54261016845703,122.74310302734375
2023-07-27,37.65959930419922,388.70361328125,278.4620666503906,94.650390625,122.77051544189453
2023-07-28,38.25040054321289,387.0622253417969,277.36785888671875,95.09180450439453,123.2269058227539
2023-07-31,39.245601654052734,383.06494140625,276.58489990234375,95.39234161376953,124.56871032714844
2023-08-01,39.099998474121094,385.8746643066406,274.5755920410156,95.1011962890625,121.39219665527344
2023-08-02,38.73720169067383,384.5711669921875,273.2077331542969,95.91827392578125,121.89423370361328
2023-08-03,38.45840072631836,387.52569580078125,274.52838134765625,96.10611724853516,121.15484619140625
2023-08-04,37.812198638916016,381.7325439453125,270.75506591796875,94.55647277832031,120.97229766845703
2023-08-07,37.79999923706055,384.9476623535156,274.8868408203125,95.552001953125,120.43377685546875
2023-08-08,37.22700119018555,384.2911376953125,273.16998291015625,94.57524871826172,119.55747985839844
2023-08-09,37.01139831542969,382.56280517578125,271.8965148925781,93.84268951416016,119.21061706542969
2023-08-10,36.91419982910156,384.66766357421875,271.30218505859375,95.98600006103516,119.5027084350586
2023-08-11,36.930999755859375,380.5835266113281,272.264404296875,95.35337829589844,119.6213607788086
2023-08-14,37.0015983581543,383.8856201171875,272.4436340332031,95.37226867675781,118.13352966308594
2023-08-15,36.963199615478516,380.24554443359375,271.9625244140625,94.45641326904297,115.12310791015625
2023-08-16,37.337799072265625,375.69793701171875,269.22686767578125,93.45558166503906,118.52938079833984
2023-08-17,36.97079849243164,369.1226806640625,265.8874816894531,91.1800765991211,119.78141784667969
2023-08-18,36.98400115966797,365.7722473144531,265.7742919921875,91.80325317382812,120.79411315917969
2023-08-21,37.322601318359375,366.7861022949219,264.1706237792969,91.07622528076172,117.64558410644531
2023-08-22,37.440799713134766,366.6315612792969,264.42535400390625,90.70800018310547,115.02183532714844
2023-08-23,37.89820098876953,369.4316711425781,265.89697265625,89.86766815185547,113.42916870117188
2023-08-24,37.4463996887207,365.8012390136719,266.3497009277344,89.53721618652344,114.2485122680664
2023-08-25,37.53559875488281,367.59710693359375,268.453369140625,90.15092468261719,112.12189483642578
2023-08-28,37.98540115356445,374.8675842285156,267.6043395996094,91.62384796142578,113.6317138671875
2023-08-29,38.06159973144531,372.8593444824219,267.5194396972656,93.6160888671875,116.1449966430664
2023-08-30,38.771400451660156,380.6028137207031,268.132568359375,93.70106506347656,116.87226867675781
2023-08-31,38.532798767089844,374.0467834472656,266.6436462402344,92.00153350830078,116.50404357910156
2023-09-01,38.77220153808594,377.6579284667969,266.4444580078125,92.53025817871094,115.5557861328125
2023-09-05,39.02980041503906,376.4510192871094,264.7562561035156,91.43501281738281,115.25199127197266
2023-09-06,39.082401275634766,371.18896484375,261.228271484375,90.59468841552734,113.88948059082031
2023-09-07,39.33679962158203,375.92962646484375,263.9690856933594,89.79212951660156,114.57994842529297
2023-09-08,38.902000427246094,374.0179138183594,264.8132019042969,89.96207427978516,113.87106323242188
2023-09-11,38.97700119018555,381.288330078125,265.3253479003906,90.33031463623047,112.93205261230469
2023-09-12,38.66019821166992,380.02349853515625,266.2262878417969,90.8685073852539,112.68347930908203
2023-09-13,38.66080093383789,382.79461669921875,267.23162841796875,91.51998901367188,113.1714096069336
2023-09-14,38.7224006652832,386.4942626953125,270.0673828125,91.7371597290039,114.86532592773438
2023-09-15,38.25,376.23797607421875,263.874267578125,90.85905456542969,113.28187561035156
2023-09-18,38.7672004699707,372.1993408203125,263.3905944824219,91.35948181152344,109.86638641357422
2023-09-19,38.49340057373047,370.76593017578125,263.77947998046875,89.97152709960938,110.6304931640625
2023-09-20,38.40959930419922,372.7126159667969,262.8974304199219,89.84879302978516,110.85144805908203
2023-09-21,37.3202018737793,366.1365966796875,257.2259521484375,87.90376281738281,108.0067367553711
2023-09-22,37.511600494384766,369.3326416015625,258.17437744140625,88.45138549804688,103.66142272949219
2023-09-25,37.19380187988281,371.0371398925781,255.8602294921875,87.56385040283203,103.34841918945312
2023-09-26,36.95240020751953,367.2697448730469,253.90658569335938,86.86515808105469,100.78910827636719
2023-09-27,36.12160110473633,368.2285461425781,250.03707885742188,86.08147430419922,101.02845764160156
2023-09-28,36.774600982666016,370.26239013671875,251.886474609375,85.99650573730469,100.86275482177734
2023-09-29,36.636600494384766,366.8533020019531,249.84742736816406,86.17589569091797,101.79257202148438
2023-10-02,37.34260177612305,368.5481262207031,244.45095825195312,86.04370880126953,98.22059631347656
2023-10-03,36.74380111694336,352.7037048339844,241.3592071533203,84.4858169555664,98.65327453613281
2023-10-04,37.1598014831543,359.30877685546875,242.6110382080078,86.06260681152344,98.15614318847656
2023-10-05,37.23160171508789,351.78363037109375,239.21578979492188,87.21450805664062,96.8028335571289
2023-10-06,36.44540023803711,330.7965087890625,235.41268920898438,87.66771697998047,96.6739501953125
2023-10-09,36.66019821166992,339.1061706542969,237.02499389648438,87.5072021484375,97.36441802978516
2023-10-10,36.642398834228516,344.3940734863281,238.54241943359375,87.97929382324219,100.92720031738281
2023-10-11,36.469600677490234,342.8929138183594,237.97340393066406,86.81793975830078,100.33799743652344
2023-10-12,35.873600006103516,339.13525390625,233.48741149902344,86.31752014160156,102.00431060791016
2023-10-13,35.629600524902344,335.8810119628906,235.49806213378906,86.37419128417969,103.09065246582031
2023-10-16,36.20899963378906,340.5975341796875,237.0439453125,88.42304992675781,102.54747772216797
2023-10-17,36.5901985168457,339.44512939453125,238.1820068359375,88.92347717285156,103.62460327148438
2023-10-18,36.81460189819336,334.24432373046875,242.81971740722656,88.51748657226562,101.4611587524414
2023-10-19,36.952598571777344,333.4598388671875,245.04847717285156,89.15008544921875,99.75801086425781
2023-10-20,36.625,336.73333740234375,244.79238891601562,88.93292999267578,100.1906967163086
2023-10-23,36.3931999206543,337.3240966796875,241.6057586669922,88.94236755371094,98.89263153076172
2023-10-24,37.10179901123047,342.4474182128906,243.99574279785156,89.33892059326172,100.0526123046875
2023-10-25,36.837398529052734,338.8833312988281,244.71652221679688,88.75352478027344,101.59923553466797
2023-10-26,36.129398345947266,335.03851318359375,242.6300506591797,87.49774932861328,102.0687484741211
2023-10-27,37.751800537109375,329.8667297363281,242.56365966796875,86.88404083251953,98.71772003173828
2023-10-30,38.18600082397461,328.0362854003906,246.7271728515625,87.95097351074219,100.04339599609375
2023-10-31,38.84400177001953,328.3075256347656,248.6429443359375,87.09175109863281,101.99510955810547
2023-11-01,39.7327995300293,333.2855224609375,248.45321655273438,86.25142669677734,100.84434509277344
2023-11-02,40.707401275634766,337.4015808105469,253.08148193359375,94.42808532714844,102.25288391113281
2023-11-03,40.81060028076172,350.5342712402344,254.04881286621094,96.92073822021484,103.8915786743164
2023-11-06,41.38100051879883,356.6454162597656,255.03517150878906,98.22370910644531,102.2344741821289
2023-11-07,41.29560089111328,359.9866943359375,254.80758666992188,97.89324951171875,102.51066589355469
2023-11-08,41.68000030517578,360.1222839355469,253.68836975097656,98.4786605834961,101.12973022460938
2023-11-09,41.902198791503906,358.0400695800781,253.13839721679688,97.05459594726562,98.31265258789062
2023-11-10,42.411598205566406,366.5821228027344,253.97296142578125,99.04827880859375,99.73039245605469
2023-11-13,43.00859832763672,362.7468566894531,255.31021118164062,98.26978302001953,98.78215789794922
2023-11-14,43.32040023803711,370.3592224121094,257.4820251464844,100.25399017333984,103.05155944824219
2023-11-15,43.1161994934082,369.4100646972656,256.4388427734375,100.66220092773438,121.34767150878906
2023-11-16,43.46200180053711,362.930908203125,261.8731689453125,101.78246307373047,120.86397552490234
2023-11-17,43.24440002441406,360.68402099609375,261.5222473144531,100.22550964355469,120.81746673583984
2023-11-20,43.73379898071289,356.88751220703125,264.6330261230469,99.01980590820312,120.59423065185547
2023-11-21,43.95280075073242,357.6719970703125,265.9987487792969,98.44068908691406,121.66390228271484
2023-11-22,44.37860107421875,357.8463439941406,267.38336181640625,98.20333099365234,121.38484191894531
2023-11-24,44.39339828491211,358.65020751953125,267.9618835449219,97.57672882080078,122.2778091430664
2023-11-27,44.183799743652344,374.8723449707031,267.2980041503906,97.1780014038086,122.1568832397461
2023-11-28,44.133399963378906,376.03448486328125,267.5351257324219,96.05775451660156,122.47314453125
2023-11-29,43.78219985961914,376.60589599609375,265.9132995605469,94.7950668334961,122.1475830078125
2023-11-30,44.04499816894531,380.5089111328125,268.8996276855469,94.2729263305664,124.4636459350586
2023-12-01,44.67660140991211,384.66375732421875,272.83050537109375,94.17796325683594,125.36591339111328
2023-12-04,44.38399887084961,387.2205505371094,272.9927062988281,92.65897369384766,124.37067413330078
2023-12-05,44.525001525878906,381.63238525390625,273.38385009765625,90.70325469970703,123.5986328125
2023-12-06,44.20100021362305,380.1700134277344,273.68914794921875,92.10835266113281,124.0636978149414
2023-12-07,44.525001525878906,389.3318176269531,273.6224060058594,91.55770874023438,125.74726867675781
2023-12-08,44.85900115966797,382.4555969238281,272.4201965332031,91.7190933227539,125.74726867675781
2023-12-11,45.90959930419922,384.9543762207031,275.8740234375,93.15265655517578,127.20758819580078
2023-12-12,46.407798767089844,384.305419921875,278.039794921875,93.18113708496094,126.1844482421875
2023-12-13,46.79999923706055,390.1066589355469,282.3426818847656,93.14315032958984,128.71446228027344
2023-12-14,45.513999938964844,391.3305969238281,276.7040100097656,92.88682556152344,131.28167724609375
2023-12-15,45.42940139770508,388.6107177734375,274.080322265625,91.85201263427734,128.70513916015625
2023-12-18,45.94060134887695,391.5152282714844,276.90447998046875,91.67162322998047,128.10055541992188
2023-12-19,46.54059982299805,394.9248352050781,277.3815002441406,92.77291107177734,129.83062744140625
2023-12-20,46.277400970458984,391.7191467285156,275.72137451171875,89.91529083251953,127.33784484863281
2023-12-21,46.141998291015625,397.1104736328125,278.0111389160156,90.50390625,129.6352996826172
2023-12-22,46.08700180053711,398.1207275390625,278.3069152832031,90.45642852783203,130.40733337402344
2023-12-26,46.39039993286133,399.5778503417969,279.41363525390625,90.8266830444336,131.17935180664062
2023-12-27,46.148799896240234,402.01611328125,281.0260314941406,90.4659194946289,132.43505859375
2023-12-28,45.56760025024414,399.4515380859375,282.2568054199219,91.07352447509766,132.58387756347656
2023-12-29,45.739200592041016,400.4423828125,282.8961181640625,91.14948272705078,132.4722900390625
2024-01-02,44.89500045776367,401.3263854980469,283.4017639160156,88.92794036865234,133.10476684570312
2024-01-03,44.67300033569336,389.00897216796875,280.8734436035156,88.51020812988281,128.9842071533203
2024-01-04,44.409400939941406,389.7957763671875,278.3450927734375,88.81401824951172,130.45384216308594
2024-01-05,44.25600051879883,388.5912780761719,275.72137451171875,88.28236389160156,130.9188995361328
2024-01-08,44.72779846191406,391.1752014160156,278.4977111816406,89.42162322998047,131.83045959472656
2024-01-09,44.63999938964844,398.41217041015625,277.5150451660156,88.37728881835938,133.7279815673828
2024-01-10,44.900001525878906,402.2881164550781,280.587158203125,88.76654052734375,134.02561950683594
2024-01-11,45.53139877319336,400.02471923828125,280.6444396972656,88.23489379882812,132.10020446777344
2024-01-12,45.4379997253418,399.5389709472656,279.9956359863281,87.32349395751953,131.06771850585938
2024-01-16,45.799400329589844,413.7603759765625,277.72491455078125,88.00704956054688,131.21656799316406
2024-01-17,46.20880126953125,410.3216247558594,277.791748046875,87.1241226196289,129.04931640625
2024-01-18,46.45640182495117,413.7506103515625,280.8448181152344,88.6146469116211,127.80290222167969
2024-01-19,46.69200134277344,414.5666198730469,286.73150634765625,89.10832214355469,128.49122619628906
2024-01-22,46.5,415.7712097167969,284.7088928222656,88.35831451416016,130.55616760253906
2024-01-23,46.4364013671875,413.5369873046875,286.2735290527344,87.31399536132812,131.03985595703125
2024-01-24,46.69599914550781,409.70965576171875,286.6456298828125,87.38045501708984,129.4771728515625
2024-01-25,46.23540115356445,406.1250915527344,283.5639953613281,87.92160034179688,132.2490234375
2024-01-26,46.525001525878906,407.1354064941406,278.84124755859375,88.10199737548828,132.57460021972656
2024-01-29,48.090599060058594,421.0459289550781,278.888916015625,89.05134582519531,131.6351318359375
2024-01-30,48.38560104370117,422.3087463378906,281.1214599609375,89.31718444824219,130.70498657226562
2024-01-31,48.17539978027344,414.0323486328125,279.28009033203125,88.3203353881836,129.3655548095703
2024-02-01,48.84040069580078,421.1333312988281,284.3939514160156,88.64314270019531,134.33258056640625
2024-02-02,49.645599365234375,409.9913024902344,283.41131591796875,88.28236389160156,135.3278350830078
2024-02-05,49.41699981689453,406.0959777832031,272.8400573730469,87.82667541503906,132.38856506347656
2024-02-06,49.754798889160156,409.5250549316406,271.58056640625,90.8266830444336,134.3418731689453
2024-02-07,53.33980178833008,409.88446044921875,274.1375732421875,90.48490905761719,136.48123168945312
2024-02-08,52.40959930419922,414.38201904296875,278.52642822265625,92.25182342529297,137.1044158935547
2024-02-09,52.766998291015625,412.9346618652344,276.1793212890625,92.929931640625,136.29518127441406
2024-02-12,52.16460037231445,415.07177734375,276.15069580078125,91.18212127685547,138.96473693847656
2024-02-13,51.9827995300293,409.4472961425781,273.9276123046875,89.65398406982422,135.904541015625
2024-02-14,52.40380096435547,412.3421325683594,274.93902587890625,89.84500885009766,134.89996337890625
2024-02-15,52.36000061035156,412.5752258300781,278.45953369140625,89.0331802368164,136.1091766357422
2024-02-16,51.96860122680664,409.78729248046875,278.6122131347656,89.0331802368164,139.1600799560547
2024-02-20,51.604000091552734,405.2217102050781,279.21331787109375,89.26239776611328,140.45318603515625
2024-02-21,51.38959884643555,408.7284851074219,280.41546630859375,90.75232696533203,139.4224395751953
2024-02-22,52.547401428222656,415.7712097167969,282.33319091796875,91.47821807861328,140.87486267089844
2024-02-23,52.93439865112305,421.24993896484375,284.07916259765625,91.32539367675781,141.94308471679688
2024-02-26,53.20899963378906,445.8750305175781,283.47808837890625,90.04557037353516,140.69680786132812
2024-02-27,52.90480041503906,433.5090026855469,280.2723388671875,89.90230560302734,142.42098999023438
2024-02-28,53.43439865112305,433.6061706542969,281.6366882324219,88.82305908203125,141.9055938720703
2024-02-29,53.77539825439453,435.5295715332031,280.4468994140625,90.63773345947266,143.2924346923828
2024-03-01,53.77560043334961,434.44158935546875,278.9596862792969,88.97587585449219,145.51321411132812
2024-03-04,54.40599822998047,437.1226806640625,279.1611633300781,88.30731964111328,141.0154266357422
2024-03-05,54.226600646972656,436.7341003417969,280.6963195800781,87.12300872802734,157.9665069580078
2024-03-06,53.802799224853516,434.4513244628906,281.0705871582031,87.53369903564453,162.6142120361328
2024-03-07,53.80440139770508,434.5776062011719,279.32421875,86.86514282226562,160.74012756347656
2024-03-08,53.7224006652832,432.2850341796875,280.7059631347656,86.9701919555664,159.0347137451172
2024-03-11,53.251800537109375,431.20684814453125,282.884033203125,87.9348373413086,157.4886016845703
2024-03-12,54.396400451660156,439.6385498046875,282.39471435546875,88.25000762939453,157.0200958251953
